movie_id,title,year,runtime_min,budget_musd,box_office_musd,genres,director,main_actor,mpaa_rating,num_critic_reviews,avg_user_rating,language,country
1392,Bright Picnic,2017,118,,9.01,Action,D_Kumar,A_Smith,PG-13,38,6.5,English,UK
1393,Silent Heist,2009,114,5.35,11.27,Adventure,D_Garcia,A_121,PG-13,41,5.2,English,USA
1394,Golden Promise,2022,110,7.93,15.43,Fantasy,D_Johnson,A_169,PG-13,33,6.4,English,USA
1395,Final Love,1999,121,126.5,474.39,Horror,D_Smith,A_165,R,39,6.2,English,UK
1396,Midnight Journey,2021,102,,9.68,Sci-Fi,D_66,A_199,PG-13,11,7.9,English,CAN
1397,Star Days,2022,138,2.17,34.28,Drama,D_Kumar,A_Lopez,PG-13,7,6.7,English,USA
1398,Midnight Fall,1991,96,6.05,4.49,Thriller,D_Johnson,A_Kumar,PG-13,35,7.1,English,USA
1399,Urban Promise,2022,122,0.43,0.0,Crime,D_56,A_Brown,R,10,7.8,Spanish,MEX
1400,Red Echo,2022,131,8.27,,Fantasy,D_88,A_Patel,PG-13,41,7.7,English,USA
1401,Red Journey,2002,107,55.95,,Adventure,D_Lee,A_Brown,PG-13,38,7.0,English,USA
1402,Dark Sky,2019,93,11.13,23.55,Thriller,D_39,A_Singh,R,45,5.3,English,USA
1403,First Days,2022,127,142.29,184.86,Documentary,D_Kumar,A_142,PG-13,36,5.6,English,USA
1404,Star Fall,2002,113,7.6,4.81,Adventure|Action|Family,D_20,A_17,PG-13,57,7.1,English,USA
1405,Star Picnic,2015,122,5.1,0.0,Fantasy|Adventure,D_19,A_117,PG-13,38,7.1,English,USA
1406,Family Night,2011,108,1.85,11.89,Comedy,D_Wong,A_Lopez,PG-13,9,6.1,English,USA
1407,Last Echo,1991,136,58.67,80.13,Horror,D_70,A_Singh,PG-13,40,6.5,English,USA
1408,Loud Days,2015,78,2.54,4.55,Comedy|Documentary|Family,D_Kumar,A_Lopez,PG-13,8,5.5,Mandarin,CHN
1409,Family Love,2004,116,,3.57,Adventure,D_Wong,A_188,PG-13,9,6.3,English,USA
1410,Indie Sky,2023,130,1.02,0.0,Romance|Drama|Crime,D_0,A_Zhao,PG-13,6,6.9,English,USA
1411,Hidden Promise,2000,112,7.68,2.81,Documentary,D_39,A_Zhao,PG-13,40,6.7,Spanish,ESP
1412,Bright Report,1992,115,1.41,0.0,Crime,D_Kumar,A_135,R,13,8.9,English,USA
1413,First Heist,1995,103,214.37,197.61,Sci-Fi|Comedy,D_Nguyen,A_102,PG-13,50,7.1,Spanish,ESP
1414,Golden Report,1998,110,7.83,,Fantasy,D_Wong,A_168,R,43,4.9,English,USA
1415,Family Journey,1995,85,157.04,1177.48,Comedy,D_Fernandez,A_101,PG-13,47,7.7,English,USA
1416,First Report,1998,99,2.35,2.58,Thriller|Horror,D_Patel,A_Patel,PG-13,10,4.4,English,USA
1417,Dark Sky,2020,98,1.35,0.0,Fantasy|Crime,D_99,A_Patel,G,6,6.3,English,USA
1418,Final Report,2021,120,11.11,12.05,Horror,D_Kumar,A_73,PG-13,35,6.0,Hindi,IND
1419,First Dream,2001,101,39.67,31.6,Comedy,D_38,A_Kumar,R,29,4.3,Hindi,IND
1420,Hidden Night,1997,102,1.55,8.44,Crime,D_Fernandez,A_Jones,PG,9,7.4,French,FRA
1421,Golden Promise,1997,104,1.35,4.19,Drama,D_12,A_117,PG,11,6.6,English,USA
1422,Silent Edge,2017,99,5.54,1.64,Thriller,D_97,A_54,PG-13,39,5.5,English,USA
1423,Star Report,2009,114,4.24,0.0,Sci-Fi,D_Wong,A_Garcia,PG-13,8,5.9,English,UK
1424,Dark Journey,1996,116,2.26,10.42,Documentary,D_56,A_67,R,5,7.1,French,FRA
1425,Loud Promise,2000,122,2.1,1.27,Adventure|Drama,D_Johnson,A_Patel,PG-13,8,8.4,Japanese,JPN
1426,Red Promise,2009,120,113.02,66.74,Horror,D_Brown,A_Lopez,PG-13,29,7.3,Mandarin,CHN
1427,Star Sky,2005,118,63.68,85.24,Comedy,D_Fernandez,A_Lopez,R,47,4.8,Spanish,MEX
1428,Hidden Fall,1993,105,10.54,1.51,Adventure,D_24,A_2,R,41,4.8,Mandarin,CHN
1429,Silent Edge,1995,104,12.89,9.51,Sci-Fi,D_Smith,A_176,PG-13,40,7.0,Hindi,IND
1430,Dark Picnic,2011,97,32.69,28.24,Romance,D_Wong,A_179,PG-13,41,5.8,French,FRA
1431,Midnight Night,2015,97,112.06,95.62,Adventure,D_Nguyen,A_18,PG,34,6.2,Spanish,ESP
1432,Bright Fall,1992,113,8.79,20.91,Horror,D_61,A_147,PG-13,37,5.3,Hindi,IND
1433,Red Love,2003,99,1.5,0.0,Action|Drama,D_Fernandez,A_2,PG-13,5,6.1,Hindi,IND
1434,Dark Kingdom,2000,132,,0.0,Documentary,D_Patel,A_Brown,R,6,7.7,Hindi,IND
1435,Star Edge,2007,109,5.68,17.06,Sci-Fi,D_Fernandez,A_Smith,PG-13,34,8.9,English,USA
1436,Hidden Night,2001,133,85.99,32.32,Action,D_Wong,A_98,PG-13,45,7.7,English,USA
1437,Final Edge,2012,119,,2.28,Romance,D_Garcia,A_54,R,32,5.3,English,USA
1438,Urban Rise,2001,98,1.55,3.57,Horror,D_Smith,A_Singh,PG-13,13,7.4,English,USA
1439,Red Kingdom,2002,109,6.63,0.0,Thriller|Comedy,D_97,A_Kumar,PG-13,33,5.6,French,FRA
1440,Star Fall,2014,85,3.66,14.0,Adventure,D_41,A_196,PG-13,9,5.6,English,USA
1441,Loud Sky,2008,113,0.86,5.69,Adventure,D_96,A_126,PG-13,9,7.4,Spanish,ESP
1442,Star Days,1997,100,1.84,1.31,Adventure,D_15,A_50,R,6,7.1,English,USA
1443,Secret Edge,2018,93,12.89,20.98,Adventure|Documentary,D_70,A_Smith,R,41,5.0,English,UK
1444,Red Echo,2021,133,2.84,,Thriller,D_Wong,A_147,Unrated,8,5.1,English,USA
1445,Dark Days,2007,125,2.47,0.0,Sci-Fi,D_Patel,A_43,R,11,6.9,English,USA
1446,Final Dream,1995,125,3.02,2.39,Documentary|Action|Comedy,D_98,A_Chen,R,9,6.1,English,UK
1447,Star Echo,2007,122,3.54,,Thriller|Comedy,D_Kumar,A_125,PG,3,6.2,Spanish,ESP
1448,Silent Echo,2008,91,2.19,4.59,Crime,D_Lee,A_41,G,8,6.6,Hindi,IND
1449,Star Kingdom,2011,104,8.77,7.7,Sci-Fi,D_17,A_12,PG-13,43,5.4,English,USA
1450,Midnight Days,2021,105,2.06,0.0,Horror|Documentary,D_Garcia,A_Kumar,PG-13,7,7.9,English,USA
1451,Dark Night,1992,84,,12.97,Documentary|Thriller,D_Wong,A_Lopez,PG,41,6.1,English,USA
1452,Secret Rise,2017,102,81.23,17.28,Sci-Fi|Fantasy,D_83,A_76,PG,43,7.3,French,FRA
1453,Midnight Edge,1999,102,107.25,105.78,Crime,D_Garcia,A_Singh,PG-13,51,6.4,English,UK
1454,Final Days,2024,112,1.3,3.43,Thriller,D_Nguyen,A_Patel,R,9,7.5,English,USA
1455,Silent Days,2018,148,51.55,70.49,Drama,D_34,A_Chen,R,40,7.0,English,USA
1456,Loud Fall,2004,110,1.91,1.91,Thriller,D_Johnson,A_Garcia,PG-13,7,7.6,Japanese,JPN
1457,Urban Picnic,2022,112,6.15,0.0,Action|Family,D_Johnson,A_69,PG-13,33,4.4,Spanish,ESP
1458,Indie Days,1996,106,,5.09,Crime,D_36,A_168,R,7,6.3,French,FRA
1459,Last Days,2001,121,2.73,0.0,Crime|Adventure,D_80,A_Jones,PG-13,5,6.5,English,USA
1460,Midnight Picnic,2019,94,1.34,5.33,Crime|Drama,D_Brown,A_Brown,R,9,6.2,English,USA
1461,Dark Promise,2010,138,0.68,0.0,Crime,D_Smith,A_182,R,7,9.1,English,AUS
1462,Hidden Love,2020,108,34.37,83.49,Adventure,D_Wong,A_14,PG-13,40,7.3,English,AUS
1463,Star Night,2013,104,5.05,38.39,Sci-Fi,D_30,A_Zhao,PG-13,43,6.0,English,USA
1464,Secret Fall,2009,125,84.34,154.35,Horror,D_7,A_Lopez,PG-13,38,7.9,Spanish,ESP
1465,Star Edge,1993,97,2.34,1.53,Fantasy,D_Lee,A_101,PG-13,8,7.7,English,AUS
1466,Dark Echo,2017,121,79.36,81.51,Action,D_Smith,A_158,PG,49,7.6,English,USA
1467,Red Promise,2009,131,3.49,5.51,Comedy,D_72,A_195,R,12,6.1,English,USA
1468,Loud Sky,2013,106,5.2,13.39,Sci-Fi,D_Lee,A_Patel,PG-13,35,7.1,English,USA
1469,Star Dream,2021,141,255.6,254.46,Romance,D_98,A_Kumar,R,34,7.2,English,USA
1470,Silent Journey,2023,120,3.51,0.0,Thriller,D_Johnson,A_89,PG,6,6.1,English,USA
1471,Secret Journey,1991,120,15.72,30.79,Drama|Comedy,D_Johnson,A_132,PG-13,45,6.6,English,USA
1472,Family Dream,2004,130,8.28,4.49,Horror,D_17,A_149,PG-13,41,4.9,English,USA
1473,Dark Dream,2023,134,1.13,,Drama,D_Garcia,A_41,R,11,5.5,English,USA
1474,Indie Journey,1995,114,0.93,2.34,Drama|Adventure,D_93,A_184,R,6,6.6,English,USA
1475,Indie Journey,2001,122,1.21,2.04,Fantasy|Drama,D_Lee,A_Kumar,PG-13,7,5.9,Mandarin,CHN
1476,Family Edge,1992,131,7.64,0.0,Thriller,D_5,A_Patel,PG-13,37,7.0,Spanish,MEX
1477,Dark Kingdom,2007,93,0.76,11.39,Documentary,D_Fernandez,A_Lopez,PG-13,6,6.3,English,USA
1478,Final Heist,2010,84,53.27,135.93,Drama,D_Johnson,A_Singh,PG-13,36,7.8,English,USA
1479,Family Promise,2004,109,2.62,8.68,Family|Crime|Drama,D_26,A_100,PG-13,11,6.0,English,USA
1480,Golden Rise,2022,84,1.11,0.0,Thriller,D_47,A_Smith,PG-13,10,7.4,Mandarin,CHN
1481,Bright Dream,2024,105,3.66,6.1,Thriller,D_56,A_Smith,R,7,7.3,Mandarin,CHN
1482,Secret Night,2015,115,2.61,1.83,Family,D_Nguyen,A_Kumar,PG-13,16,6.0,Spanish,ESP
1483,Star Kingdom,1997,106,5.72,0.0,Action,D_93,A_Chen,PG-13,48,7.6,French,FRA
1484,Star Edge,2019,108,0.82,4.29,Fantasy,D_49,A_195,R,16,6.9,Hindi,IND
1485,Hidden Rise,2012,95,1.47,8.63,Drama,D_Wong,A_Lopez,PG-13,10,6.4,Hindi,IND
1486,Hidden Fall,2003,122,1.49,,Fantasy,D_Johnson,A_Brown,R,5,5.7,English,UK
1487,Silent Journey,2003,94,5.09,0.0,Action,D_Garcia,A_Smith,PG-13,55,6.6,French,FRA
1488,Hidden Promise,1991,78,2.48,5.97,Family,D_43,A_172,R,10,4.9,English,USA
1489,Golden Rise,1994,107,7.72,34.51,Comedy,D_69,A_Smith,R,43,8.8,English,USA
1490,Hidden Dream,2003,124,2.18,4.89,Documentary,D_15,A_160,PG-13,10,8.1,English,USA
1491,Star Kingdom,2014,111,3.58,5.91,Action,D_Fernandez,A_Garcia,G,2,5.2,Spanish,ARG
1492,Secret Echo,2009,93,68.21,145.23,Documentary,D_Patel,A_163,PG-13,41,7.7,French,FRA
1493,Family Promise,1991,112,,71.79,Fantasy,D_Patel,A_Patel,PG-13,33,6.0,English,UK
1494,Red Kingdom,1995,117,3.07,10.22,Thriller,D_Nguyen,A_Brown,PG-13,5,4.4,Hindi,IND
1495,Star Journey,2006,111,2.93,1.73,Drama,D_31,A_84,PG-13,11,7.0,English,USA
1496,Star Kingdom,2014,106,1.6,0.0,Fantasy,D_Kumar,A_97,PG-13,9,5.7,English,USA
1497,Bright Report,2017,117,2.63,0.88,Fantasy|Action,D_Smith,A_Smith,PG-13,8,5.0,English,USA
1498,Golden Promise,1991,84,3.85,,Comedy|Family,D_Johnson,A_Smith,PG-13,14,4.9,English,USA
1499,Loud Sky,2024,97,18.53,58.23,Family,D_16,A_Patel,PG,37,6.3,Mandarin,CHN
1500,Last Echo,1994,90,3.14,16.29,Family,D_62,A_4,PG-13,9,4.2,English,USA
1501,Urban Echo,1990,130,1.33,12.39,Horror,D_Fernandez,A_149,PG-13,9,6.9,English,USA
1502,Golden Rise,2001,121,2.55,3.03,Family,D_Patel,A_Chen,G,8,7.1,English,USA
1503,Secret Love,2012,113,6.31,6.68,Family,D_Smith,A_Singh,G,34,6.7,English,USA
1504,Dark Love,2020,88,,550.76,Fantasy,D_Johnson,A_Zhao,PG-13,36,7.9,English,USA
1505,Indie Sky,2000,121,7.67,,Romance|Thriller,D_38,A_Brown,PG-13,38,6.0,English,USA
1506,Family Dream,1999,131,100.91,,Family,D_Johnson,A_81,G,52,7.6,English,UK
1507,Secret Heist,1992,119,2.31,1.85,Crime|Documentary|Thriller,D_57,A_163,PG-13,2,6.3,English,USA
1508,Final Sky,2003,109,5.41,12.21,Comedy,D_45,A_Kumar,PG-13,39,5.7,English,USA
1509,Silent Echo,2005,119,7.63,0.0,Horror,D_54,A_Brown,PG-13,44,7.4,English,USA
1510,Indie Edge,1999,114,3.21,9.3,Documentary,D_21,A_193,R,7,6.2,English,USA
1511,Star Days,2018,124,10.06,14.38,Fantasy,D_Smith,A_39,PG-13,36,6.2,Hindi,IND
1512,Urban Promise,1999,124,5.3,,Romance,D_Wong,A_139,R,39,8.0,English,USA
1513,Family Promise,2001,107,1.9,3.68,Adventure,D_Kumar,A_155,PG-13,18,7.9,English,USA
1514,Star Picnic,2019,100,69.73,158.91,Fantasy,D_Patel,A_Jones,PG-13,38,7.4,English,USA
1515,Indie Picnic,1990,104,2.9,0.0,Documentary|Crime|Romance,D_Brown,A_Brown,PG,9,7.4,English,USA
1516,First Edge,1994,118,0.85,4.9,Action|Horror,D_32,A_184,PG-13,8,5.4,English,USA
1517,Midnight Echo,2009,105,1.93,3.14,Thriller,D_Lee,A_Kumar,R,9,6.9,English,USA
1518,Dark Days,1997,99,7.47,7.73,Adventure|Family,D_Patel,A_Chen,PG-13,28,6.9,English,USA
1519,Red Sky,2001,110,8.8,27.88,Action|Horror,D_Lee,A_2,R,42,7.0,English,USA
1520,Midnight Dream,1990,127,3.77,0.0,Family,D_96,A_Kumar,PG-13,8,7.3,Spanish,ESP
1521,First Promise,2009,112,4.32,0.0,Comedy,D_82,A_143,PG,2,6.6,Hindi,IND
1522,Star Edge,2017,106,2.34,2.73,Horror,D_13,A_105,PG-13,8,6.6,English,USA
1523,Hidden Edge,2001,115,1.8,0.0,Family,D_56,A_139,PG-13,9,4.7,English,USA
1524,Indie Days,2017,111,,0.0,Sci-Fi,D_29,A_Zhao,PG-13,10,6.3,Spanish,ESP
1525,Last Days,2004,81,2.11,0.0,Action|Family,D_62,A_58,R,9,7.5,English,USA
1526,Final Heist,1995,120,11.6,23.15,Crime,D_83,A_Patel,Unrated,37,6.8,English,USA
1527,Red Rise,2009,116,62.35,75.98,Comedy,D_82,A_Jones,R,39,4.7,Spanish,MEX
1528,Midnight Fall,2003,110,4.28,1.14,Adventure,D_Brown,A_109,PG-13,8,8.2,English,UK
1529,Urban Edge,1991,126,1.29,0.0,Crime,D_91,A_188,R,9,6.8,English,USA
1530,Silent Kingdom,1998,128,109.75,230.94,Adventure,D_Fernandez,A_Lopez,PG-13,36,6.5,English,USA
1531,Last Rise,2009,122,4.28,0.0,Sci-Fi,D_Lee,A_Lopez,PG-13,11,7.5,English,USA
1532,Bright Journey,2015,97,2.02,0.0,Sci-Fi|Comedy|Family,D_Lee,A_Garcia,PG-13,12,5.6,English,UK
1533,Indie Report,2018,98,,12.36,Fantasy,D_Wong,A_Zhao,PG-13,35,5.9,English,USA
1534,Dark Days,1990,127,1.45,0.0,Comedy,D_Garcia,A_Singh,PG-13,10,6.5,English,USA
1535,Silent Kingdom,2024,82,1.96,1.98,Adventure|Documentary,D_Kumar,A_153,R,9,7.0,French,FRA
1536,Secret Kingdom,1995,108,7.35,10.01,Drama,D_Fernandez,A_116,R,49,6.1,English,USA
1537,Urban Edge,1994,117,4.25,7.25,Romance|Horror,D_Brown,A_152,PG-13,5,8.0,English,UK
1538,Golden Picnic,2022,84,25.63,64.55,Comedy,D_91,A_167,R,42,6.6,English,USA
1539,Family Kingdom,2003,114,3.08,11.38,Thriller,D_5,A_71,PG-13,7,7.3,French,FRA
1540,Family Days,2001,124,13.76,23.11,Drama,D_43,A_57,PG-13,36,9.5,English,USA
1541,Urban Echo,2009,88,3.37,0.5,Documentary|Thriller|Crime,D_20,A_Brown,PG-13,10,6.3,English,UK
1542,Urban Kingdom,2013,135,2.66,0.0,Adventure,D_Fernandez,A_Jones,PG-13,6,5.4,English,CAN
1543,Dark Journey,2023,95,6.14,9.24,Crime|Sci-Fi,D_Lee,A_Zhao,G,39,5.8,English,USA
1544,First Edge,2014,119,3.98,12.76,Romance,D_Garcia,A_Singh,R,4,5.3,English,USA
1545,Bright Night,2018,109,9.52,0.0,Thriller|Documentary,D_69,A_Singh,PG-13,37,5.4,English,USA
1546,Hidden Sky,2020,111,5.49,3.6,Sci-Fi,D_Kumar,A_0,PG-13,40,5.7,English,USA
1547,Bright Sky,2012,91,6.2,1.66,Comedy,D_Johnson,A_10,PG-13,43,5.9,English,USA
1548,Loud Report,2009,129,9.9,24.77,Family,D_63,A_Garcia,R,37,7.9,English,USA
1549,Red Picnic,2012,115,,6.02,Family,D_Brown,A_Lopez,PG,10,5.3,Hindi,IND
1550,Loud Picnic,2005,134,47.47,51.31,Horror,D_20,A_Garcia,PG,33,7.1,English,AUS
1551,Loud Kingdom,1997,91,1.02,0.97,Documentary,D_56,A_94,PG-13,15,5.1,English,UK
1552,Indie Rise,2010,107,2.53,0.0,Thriller,D_Patel,A_185,PG-13,10,7.8,English,USA
1553,Red Edge,1990,113,1.05,0.0,Sci-Fi,D_37,A_Garcia,PG-13,6,7.6,English,CAN
1554,Star Sky,1997,111,4.02,13.25,Comedy|Sci-Fi|Family,D_7,A_145,Unrated,5,7.7,English,USA
1555,Loud Dream,2018,120,1.84,,Drama|Sci-Fi,D_Smith,A_92,PG-13,6,7.3,English,USA
1556,Indie Fall,2021,107,6.48,0.0,Documentary|Adventure,D_30,A_Patel,PG-13,35,7.0,Spanish,ESP
1557,Last Echo,1994,142,116.42,237.3,Adventure,D_Patel,A_9,R,45,3.4,English,UK
1558,Golden Rise,2011,111,2.2,4.43,Thriller,D_Lee,A_43,Unrated,10,8.3,English,USA
1559,Indie Fall,2023,70,6.55,95.23,Romance,D_90,A_108,R,37,8.1,Spanish,ESP
1560,Last Echo,1990,111,96.21,805.45,Comedy,D_42,A_17,PG-13,34,7.2,English,UK
1561,Golden Heist,2015,129,,0.0,Sci-Fi|Adventure,D_Smith,A_62,PG-13,5,6.1,English,USA
1562,Final Edge,1999,96,1.36,0.0,Action,D_39,A_Patel,PG-13,6,6.6,English,USA
1563,Dark Promise,2019,95,1.68,5.68,Adventure,D_62,A_Kumar,R,4,7.0,English,USA
1564,Bright Edge,2007,97,3.02,2.31,Fantasy|Family,D_Patel,A_Jones,PG-13,7,7.5,English,USA
1565,Loud Kingdom,2006,94,2.13,,Fantasy,D_Patel,A_Lopez,PG-13,12,7.1,English,USA
1566,Hidden Heist,2015,103,1.96,0.0,Crime,D_Wong,A_67,PG-13,6,7.0,Hindi,IND
1567,Urban Days,1997,124,4.77,3.86,Family,D_Wong,A_Jones,PG-13,5,6.4,English,CAN
1568,Final Sky,2001,133,5.63,0.0,Crime,D_Fernandez,A_95,PG-13,49,6.3,English,USA
1569,Family Picnic,2016,74,1.83,0.0,Romance,D_Nguyen,A_Zhao,R,14,7.6,Spanish,ESP
1570,Hidden Promise,1997,104,17.49,23.83,Documentary,D_93,A_Brown,PG-13,44,6.0,French,FRA
1571,Star Promise,2014,115,8.25,0.0,Thriller,D_Smith,A_Garcia,PG,30,6.3,English,USA
1572,Star Promise,1993,113,26.56,38.99,Action|Drama,D_95,A_78,R,28,5.7,English,USA
1573,Bright Kingdom,2022,138,1.41,,Action,D_62,A_188,R,11,6.8,English,UK
1574,Midnight Love,1990,80,119.86,264.34,Action|Romance,D_49,A_Zhao,PG,40,7.3,English,USA
1575,Urban Promise,2008,71,2.68,2.94,Fantasy|Adventure,D_Wong,A_Kumar,PG-13,4,5.2,French,FRA
1576,Loud Love,2020,141,5.15,8.05,Horror,D_Johnson,A_Smith,PG-13,41,9.0,Hindi,IND
1577,Secret Report,2005,121,1.4,0.0,Crime|Fantasy|Action,D_4,A_146,PG-13,6,7.9,English,USA
1578,Dark Sky,2003,101,1.1,0.0,Fantasy|Thriller,D_73,A_82,PG-13,9,7.3,English,USA
1579,Silent Kingdom,1994,113,1.22,0.0,Horror,D_Wong,A_138,R,12,7.2,Hindi,IND
1580,Bright Heist,2015,114,1.91,1.46,Crime,D_Johnson,A_Singh,PG-13,9,6.1,English,USA
1581,Secret Days,2017,101,2.49,3.25,Sci-Fi|Drama,D_Smith,A_53,R,10,8.2,English,USA
1582,Loud Kingdom,1991,112,6.39,19.52,Horror,D_Johnson,A_Singh,PG-13,35,6.2,English,USA
1583,Silent Picnic,1995,115,1.54,4.13,Thriller,D_1,A_Patel,PG-13,13,6.3,English,USA
1584,Star Fall,1998,140,1.8,0.0,Documentary,D_97,A_36,R,9,4.6,English,USA
1585,Silent Promise,2022,124,15.85,31.44,Comedy,D_28,A_Garcia,PG-13,41,4.5,Spanish,ESP
1586,Star Fall,2014,136,3.13,5.71,Sci-Fi,D_Kumar,A_91,PG,7,6.0,Spanish,ESP
1587,Loud Rise,2002,90,3.77,6.29,Documentary|Comedy,D_65,A_53,PG-13,10,7.3,English,USA
1588,Loud Picnic,1998,105,5.45,2.1,Romance,D_15,A_Zhao,Unrated,36,6.8,English,USA
1589,Loud Rise,2002,114,1.97,4.91,Drama|Adventure|Action,D_Patel,A_Lopez,PG-13,8,5.6,English,AUS
1590,Secret Dream,2020,81,45.29,19.73,Comedy|Thriller,D_Nguyen,A_Singh,PG-13,41,8.3,English,USA
1591,Loud Kingdom,2000,128,2.32,26.78,Fantasy|Horror,D_Fernandez,A_Patel,R,4,7.5,English,USA
1592,Urban Promise,1993,120,2.81,0.0,Crime,D_67,A_Singh,PG-13,5,6.3,English,USA
1593,First Love,2023,104,5.89,11.3,Family,D_88,A_Smith,PG-13,31,7.0,Hindi,IND
1594,Midnight Night,1993,107,5.15,0.0,Action,D_Kumar,A_Patel,PG-13,36,7.5,English,USA
1595,Family Dream,2008,129,,0.0,Comedy,D_Kumar,A_16,PG-13,8,6.5,Hindi,IND
1596,Golden Love,1995,98,,46.86,Drama,D_Johnson,A_Brown,R,38,5.5,English,CAN
1597,Star Picnic,2023,129,2.28,0.0,Fantasy|Documentary,D_Fernandez,A_Kumar,R,6,5.5,French,FRA
1598,Family Fall,2007,106,19.69,9.05,Adventure,D_92,A_178,PG-13,48,7.3,English,USA
1599,Family Fall,2002,121,2.17,13.71,Adventure|Action,D_96,A_Chen,PG-13,7,7.6,French,FRA
1600,Urban Rise,2012,111,,60.5,Action,D_Brown,A_31,G,38,8.5,English,UK
1601,Loud Days,2008,143,45.55,130.81,Thriller,D_Wong,A_Singh,R,47,7.1,English,CAN
1602,Last Edge,2000,97,98.23,46.52,Fantasy,D_Patel,A_69,PG,45,7.8,English,USA
1603,Red Journey,1990,101,8.25,0.0,Crime|Fantasy,D_Smith,A_Zhao,PG-13,60,7.9,Mandarin,CHN
1604,First Journey,2013,87,2.88,19.31,Fantasy,D_Garcia,A_Smith,R,11,4.1,Mandarin,CHN
1605,Red Picnic,1996,94,,6.55,Sci-Fi|Horror,D_Kumar,A_53,Unrated,10,6.6,English,USA
1606,Secret Dream,2014,121,69.12,132.17,Adventure,D_Smith,A_170,PG-13,34,7.5,French,FRA
1607,Urban Promise,2010,134,1.09,13.89,Sci-Fi,D_73,A_147,PG-13,10,4.2,Spanish,ARG
1608,Family Picnic,2004,122,0.35,0.43,Action,D_Johnson,A_Patel,Unrated,15,5.8,French,FRA
1609,Bright Promise,1990,110,1.61,6.46,Sci-Fi,D_27,A_Patel,PG-13,9,5.1,Spanish,MEX
1610,Bright Journey,2001,97,6.82,0.0,Comedy,D_81,A_35,PG-13,51,6.1,English,USA
1611,Midnight Picnic,1996,123,,0.0,Adventure,D_Kumar,A_Chen,R,42,6.2,English,USA
1612,First Edge,2004,96,0.6,0.0,Sci-Fi|Romance,D_Garcia,A_51,R,8,5.6,English,UK
1613,Urban Picnic,2010,90,8.4,,Fantasy,D_Lee,A_120,PG-13,35,4.3,English,CAN
1614,Golden Fall,2008,105,132.81,44.58,Family,D_Johnson,A_Garcia,PG-13,36,6.7,English,USA
1615,Bright Echo,2018,79,0.96,7.74,Horror,D_77,A_183,PG-13,12,5.9,English,USA
1616,Red Journey,2014,89,7.0,5.63,Horror,D_62,A_1,R,41,7.9,English,USA
1617,First Rise,2022,138,2.0,7.6,Fantasy,D_Fernandez,A_Garcia,R,5,4.8,English,UK
1618,Final Kingdom,2021,86,24.31,26.44,Crime,D_42,A_Jones,PG-13,46,8.6,English,USA
1619,Dark Rise,2024,92,1.75,9.73,Fantasy|Thriller,D_Nguyen,A_Lopez,PG-13,6,4.6,English,USA
1620,Bright Edge,2015,111,2.4,1.81,Crime,D_19,A_Brown,R,8,6.9,English,USA
1621,Red Heist,2000,112,1.37,0.0,Comedy,D_22,A_Brown,PG-13,8,6.7,Spanish,MEX
1622,Midnight Love,2024,106,3.38,6.27,Fantasy|Romance,D_43,A_Garcia,PG,10,7.4,English,USA
1623,Indie Dream,1997,80,5.68,17.04,Action,D_74,A_Lopez,PG-13,42,7.3,English,USA
1624,Silent Edge,2003,123,0.75,0.0,Sci-Fi|Thriller,D_47,A_71,PG-13,5,7.1,English,AUS
1625,Golden Love,1999,103,58.74,88.13,Documentary|Adventure,D_26,A_109,PG-13,34,6.2,Spanish,ESP
1626,Golden Edge,1991,128,2.16,9.23,Sci-Fi|Adventure,D_5,A_Kumar,PG-13,5,5.8,English,USA
1627,First Promise,1998,100,1.51,4.94,Fantasy,D_Lee,A_66,PG-13,6,6.4,English,UK
1628,Midnight Picnic,1992,125,,,Horror,D_Garcia,A_166,PG-13,9,6.1,French,FRA
1629,Final Promise,2010,129,6.56,7.23,Fantasy,D_Johnson,A_Smith,R,42,6.1,Japanese,JPN
1630,Loud Kingdom,2015,103,3.77,14.67,Drama,D_Garcia,A_45,PG-13,9,7.4,English,USA
1631,Secret Journey,1997,123,,235.14,Drama|Comedy,D_Brown,A_33,PG-13,45,6.2,English,USA
1632,Final Love,1991,90,58.14,83.25,Romance|Thriller,D_88,A_Garcia,R,42,8.5,English,USA
1633,Bright Dream,1995,114,49.04,111.28,Thriller|Comedy,D_Kumar,A_129,PG-13,42,5.4,English,USA
1634,Indie Report,2017,128,6.01,25.11,Comedy|Romance,D_Wong,A_Smith,PG-13,30,7.1,French,FRA
1635,First Journey,2018,118,,9.31,Adventure|Fantasy,D_37,A_171,PG-13,51,6.6,Mandarin,CHN
1636,Silent Echo,2015,146,3.57,5.84,Documentary,D_48,A_39,R,6,8.3,English,UK
1637,Silent Heist,2014,119,14.08,21.17,Drama,D_Lee,A_Brown,R,50,6.4,English,USA
1638,Silent Echo,2001,105,9.4,8.42,Fantasy,D_Kumar,A_96,R,37,5.9,Mandarin,CHN
1639,Hidden Love,1994,153,5.61,5.71,Fantasy,D_2,A_176,PG-13,37,8.2,English,USA
1640,Red Edge,2023,135,0.78,0.0,Comedy|Thriller,D_78,A_128,PG-13,9,7.1,Spanish,ESP
1641,Star Rise,2004,86,3.28,16.67,Drama,D_51,A_27,PG-13,11,7.7,English,USA
1642,Silent Promise,2004,98,3.65,0.0,Documentary,D_Fernandez,A_Kumar,PG-13,7,6.8,French,FRA
